	mean_sigma	alpha	beta	prior_sigma	Y_mean	X_mean	symbols
ENSG00000008869	0.8145970687995904	8.446923155844217	1.921038419259458	0.3337593891517368	48.221233	25.0	HEATR5B
ENSG00000008952	0.8293345043107698	8.1156537990579	1.684136505397617	0.3712495650082146	81.9859	25.0	SEC62
ENSG00000008988	0.9117386393989588	8.793574758017293	0.8439922253682915	0.6025069679722806	1027.4987	25.0	RPS20
ENSG00000009307	0.8993821672731165	8.477508172131984	0.9693520606035742	0.5743536456734866	587.9181	25.0	CSDE1
ENSG00000009335	0.822636816444737	7.994046899783514	1.701687052662362	0.3572436376008219	58.123466	25.0	UBE3C
ENSG00000009413	0.8130397073374221	7.797781881839199	1.7944639943227982	0.3412273232695791	40.527355	25.0	REV3L
ENSG00000009694	0.5185163247325243	6.77651096679415	6.3931014800044	0.2283447647093083	3.4735978	23.88888888888889	TENM1
ENSG00000009709	0.0180755383509359	0.6091930431654303	32.89712921077642	0.1864257257118163	0.029058877	3.746031746031746	PAX7
ENSG00000009724	0.0453000623645239	1.255955617356343	25.72662710345524	0.1998630030345871	11.8014965	18.15873015873016	MASP2
ENSG00000009765	0.1385502394619991	2.755355707267157	17.332651616562618	0.1990720148566553	16.141993	12.396825396825395	IYD
ENSG00000009780	0.7665826592894637	7.990381932804198	2.4651135244114117	0.2663413705373948	8.914237	24.984126984126984	FAM76A
ENSG00000009790	0.6992874277892859	7.601863374182773	3.2962553612687526	0.2575649934887977	13.052451	24.952380952380956	TRAF3IP3
ENSG00000009830	0.8072463332657753	7.490721764187632	1.778356358478486	0.3319141501863552	39.709118	25.0	POMT2
ENSG00000009844	0.7875714199266876	7.849376037636367	2.0512507617351994	0.2914815369061153	19.251055	25.0	VTA1
ENSG00000009950	0.7395987630496266	7.84295701082295	2.787824337504194	0.2908127135629139	92.75787	24.984126984126984	MLXIPL
ENSG00000009954	0.8222570855911515	7.704880571186234	1.6944155660465667	0.352902519709859	49.878815	25.0	BAZ1B
ENSG00000010017	0.826404977275365	8.25311497538061	1.6907396055420405	0.3456738068464773	53.23989	25.0	RANBP9
ENSG00000010030	0.5525026742005459	7.199169752689606	5.823469657298736	0.2406664227106515	3.8739731	24.666666666666668	ETV7
ENSG00000010072	0.6781946438250748	7.571451350144279	3.5457899673174764	0.2291673524994686	2.4525216	24.984126984126984	SPRTN
ENSG00000010165	0.8049484140384636	7.930791037229032	2.021310154532097	0.2991008146304785	17.577206	25.0	METTL13
ENSG00000010219	0.7932334379349428	7.874367832642654	2.1406537515473567	0.2770617295237059	15.749137	25.0	DYRK4
ENSG00000010244	0.857083437572963	8.401391015201268	1.424123817906613	0.4458237637895865	128.17732	25.0	ZNF207
ENSG00000010256	0.8670708298113617	8.2132385692577	1.2279467368889097	0.5013656181427997	322.67926	25.0	UQCRC1
ENSG00000010270	0.8005580573478434	7.868441923275959	1.9278223663046177	0.3297330186987947	38.65569	25.0	STARD3NL
ENSG00000010278	0.8705293060115274	8.423638670951448	1.2088470951505286	0.4878208103128604	377.82187	25.0	CD9
ENSG00000010282	0.4275259268684165	5.985600580453828	7.86187258755355	0.215323186079214	36.228565	22.80952380952381	HHATL
ENSG00000010292	0.8228631441301005	8.08295289027763	1.742541471899122	0.3688321064239088	56.1188	25.0	NCAPD2
ENSG00000010295	0.7944524626540722	8.131409223692788	2.06326481083804	0.3246653375852211	34.860825	25.0	IFFO1
ENSG00000010310	0.4405406051954663	6.249176779094425	7.73953028499451	0.2234655670679728	3.953719	23.46031746031746	GIPR
ENSG00000010318	0.7504874523296694	7.839200980955193	2.624920490504517	0.252652337963072	27.05587	25.0	PHF7
ENSG00000010319	0.76095742653428	7.83089790753651	2.466969112808167	0.3002371783353958	31.162128	24.92063492063492	SEMA3G
ENSG00000010322	0.8497166389741998	8.029009437304303	1.4530454596272293	0.4116844071134974	154.76291	25.0	NISCH
ENSG00000010327	0.86567253926716	8.144801005829741	1.2320274674953855	0.4804810026697359	427.85257	25.0	STAB1
ENSG00000010361	0.7987235984543725	8.0100547062585	2.044324052982296	0.3302283358619495	36.852367	24.984126984126984	FUZ
ENSG00000010379	0.3564828182178606	5.2410112212319655	9.782113864182367	0.2099863259246952	10.960687	21.03174603174603	SLC6A13
ENSG00000010404	0.8105089312212311	7.892642631904868	1.8631309124763376	0.3085573307693072	33.83589	24.984126984126984	IDS
ENSG00000010438	0.5148460436465048	6.716960688273477	6.249595660491271	0.239440550884266	33.430332	23.92063492063492	PRSS3
ENSG00000010539	0.6650590317641245	7.394151022370029	3.804571585722646	0.2375828506911391	2.1871364	24.952380952380956	ZNF200
ENSG00000010610	0.7480129995619772	7.699019746238831	2.539714981925946	0.2834072938807443	18.517641	24.984126984126984	CD4
ENSG00000010626	0.7654210594245582	7.75441969814469	2.383483834476717	0.2723439067907597	12.757302	25.0	LRRC23
ENSG00000010671	0.7071110671677612	7.88701138979876	3.2332821775579403	0.254033295759433	12.473548	24.952380952380956	BTK
ENSG00000010704	0.5831479771025949	7.276325105100565	5.156172851266225	0.2507770334281591	4.3186836	24.714285714285715	HFE
ENSG00000010803	0.8088848813164704	7.808227001717305	1.8153526253788008	0.3659040379393249	57.195168	25.0	SCMH1
ENSG00000010810	0.8413722952333446	8.377701104307173	1.6064178386870844	0.3755056660112761	108.79261	25.0	FYN
ENSG00000010818	0.755496593468384	7.563612807690401	2.4388778939985283	0.2509782749406961	9.187553	24.984126984126984	HIVEP2
ENSG00000010932	0.3353687353042561	5.227735005376847	10.41292334914012	0.2194419429168832	8.242588	21.3015873015873	FMO1
ENSG00000011007	0.8081839760539772	8.091405182891174	1.918423509126682	0.3195812850439558	28.000853	25.0	ELOA
ENSG00000011009	0.8329417261521739	8.25998439970943	1.6239543861878944	0.368907509461338	64.81171	25.0	LYPLA2
ENSG00000011021	0.8037287258226142	7.790557680893597	1.912630193029049	0.3066776081124753	33.74311	25.0	CLCN6
ENSG00000011028	0.8284832762554886	7.732789346116075	1.584920526255603	0.3961677901792267	117.79937	24.984126984126984	MRC2
ENSG00000011052	0.8754445882053288	7.958823239454241	1.1163018579316233	0.502401584685107	299.81055	24.984126984126984	NME1-NME2
ENSG00000011083	0.1575057988326841	3.041625163843515	16.100684662082735	0.2005300148013281	5.22786	15.11111111111111	SLC6A7
ENSG00000011105	0.8047746336586569	8.186314980075215	1.9872416067494736	0.3284064816561908	29.629686	25.0	TSPAN9
ENSG00000011114	0.7443407831718727	7.579830909304113	2.5170064616421914	0.2495451430352058	6.396079	24.96825396825397	BTBD7
ENSG00000011132	0.7994866082269627	8.178110729633346	2.0057830387708027	0.298172996080272	18.478807	24.984126984126984	APBA3
ENSG00000011143	0.8072370543169776	7.935276345150556	1.8821085586499464	0.3053073018761568	24.932594	24.984126984126984	MKS1
ENSG00000011198	0.8083481468011574	8.24745358918979	1.9888906704043652	0.2989588017515872	19.943846	24.984126984126984	ABHD5
ENSG00000011201	0.5050383703347836	6.772530251754502	6.66773237289973	0.2286484792628618	5.910456	24.11111111111111	ANOS1
ENSG00000011243	0.8546498271139199	8.537886240668845	1.4263303101320368	0.4456103830620132	163.25636	25.0	AKAP8L
ENSG00000011258	0.7596998392384224	7.728236565320119	2.4312768126599758	0.2617767216871278	10.374588	24.96825396825397	MBTD1
ENSG00000011260	0.8251147122441457	7.813252616629228	1.6684932668224928	0.3564980223318834	49.446415	24.984126984126984	UTP18
ENSG00000011275	0.8191920095053252	8.037307134814682	1.7701950048523265	0.340637682044202	35.03415	25.0	RNF216
ENSG00000011295	0.7964644950503363	7.731630328784642	1.9769151823352515	0.322847717724504	33.819004	25.0	TTC19
ENSG00000011304	0.8698079590121853	8.082125726755184	1.2736512050889637	0.4726389863077275	221.23946	25.0	PTBP1
ENSG00000011332	0.251817733816657	4.200932022097009	12.160934898079985	0.1943151459103564	5.126781	20.793650793650794	DPF1
ENSG00000011347	0.6672020691091132	7.318817370949406	3.654672733294031	0.2401573240689097	12.342883	24.793650793650794	SYT7
ENSG00000011376	0.7885974792002182	7.622888485236149	2.010734927611008	0.2956122930433602	20.196981	25.0	LARS2
ENSG00000011405	0.8106832535585797	7.69115894964587	1.795903739663761	0.3591588195169535	50.42551	24.96825396825397	PIK3C2A
ENSG00000011422	0.7590827845779489	7.873449670195944	2.40412297258952	0.2612630596391246	25.091597	24.96825396825397	PLAUR
ENSG00000011426	0.6422164332128403	7.6982200235319	4.151425380639356	0.2451717307368077	20.7933	24.873015873015877	ANLN
ENSG00000011451	0.8026479771634122	7.735479350353678	1.9382870620555048	0.3057399656044462	24.161736	24.984126984126984	WIZ
ENSG00000011454	0.8279746986710803	8.203893662803395	1.5660282415593454	0.3926630511155357	89.827095	25.0	RABGAP1
ENSG00000011465	0.9034616039154012	8.394334825355331	0.909218949101096	0.5738055530118688	1416.5308	25.0	DCN
ENSG00000011478	0.7733253244803292	7.751703195700586	2.297938319738771	0.2596032120597066	9.214432	24.96825396825397	QPCTL
ENSG00000011485	0.8348126364718678	8.257060781958602	1.5926103728820644	0.3995928917018484	96.39167	24.984126984126984	PPP5C
ENSG00000011523	0.7634754111180426	7.651335266213327	2.363844848153175	0.2771093930068799	11.762119	25.0	CEP68
ENSG00000011566	0.8183044596474515	7.6567850604112655	1.6811472389029314	0.3534415513282038	58.291073	24.984126984126984	MAP4K3
ENSG00000011590	0.0524207077772948	1.4302618837134262	25.17451170844972	0.1924912114064081	0.9005412	13.095238095238097	ZBTB32
ENSG00000011600	0.8152641241729409	7.944149029306813	1.836595774676561	0.329128113571022	61.622566	24.984126984126984	TYROBP
ENSG00000011638	0.8006829080648512	8.215502929406872	2.144867662237073	0.3297350891513547	42.136154	24.984126984126984	LDAF1
ENSG00000011677	0.1343665514997497	2.7697942419801524	17.983856771750574	0.1958305982869223	0.667458	11.793650793650794	GABRA3
ENSG00000012048	0.7222620437011019	7.84174057977873	3.040737328789436	0.2457876349289021	5.753328	24.952380952380956	BRCA1
ENSG00000012061	0.8445759074901581	8.011842493098566	1.458290096996415	0.3975240476580548	88.25267	24.984126984126984	ERCC1
ENSG00000012124	0.6277220071057823	7.218297645300064	4.391892372259729	0.2357832319935479	16.27287	24.857142857142858	CD22
ENSG00000012171	0.8395668108741022	8.417256105185382	1.653973059140244	0.392976001167321	146.64078	25.0	SEMA3B
ENSG00000012174	0.7429465896673776	7.692501258898994	2.620020595357575	0.2532182574304194	6.350183	24.952380952380956	MBTPS2
ENSG00000012211	0.7361175477923536	7.50355252526482	2.698984525271991	0.268622860507235	7.5039988	24.96825396825397	PRICKLE3
ENSG00000012223	0.7577755083978431	7.885192736599078	2.492790204077904	0.2795339008804555	274.44666	25.0	LTF
ENSG00000012232	0.7476821821394375	7.505078734703018	2.539901220892882	0.2774097784203332	8.597365	24.984126984126984	EXTL3
ENSG00000012504	0.1916580120756537	3.501620695933924	14.988543948594424	0.1983523399379871	8.130318	15.761904761904765	NR1H4
ENSG00000012660	0.7995846998628052	7.616700095995907	1.9720310352529289	0.3524128730696835	57.742992	25.0	ELOVL5
ENSG00000012779	0.7952781601188115	7.646590261934662	1.9893470993430908	0.3142248689862105	51.854618	25.0	ALOX5
ENSG00000012817	0.4922354406088567	6.736355194150188	6.973151799236237	0.2477436312054255	60.09607	22.58730158730159	KDM5D
ENSG00000012822	0.849331436056774	8.091481459047246	1.4142551150359657	0.4533847885966349	223.23027	25.0	CALCOCO1
ENSG00000012963	0.7879655739162397	7.671919782680649	2.02005641459125	0.3064606769235068	20.896193	25.0	UBR7
ENSG00000012983	0.8263376975911113	7.578698135222288	1.5706175717320137	0.4147734608456307	91.795296	25.0	MAP4K5
ENSG00000013016	0.700046888589559	8.125444014346193	3.4334170698565702	0.2521238131021132	6.2694006	24.952380952380956	EHD3
ENSG00000013275	0.8503634688565244	8.153674511867322	1.4598556161358711	0.4324176815751023	103.90531	24.984126984126984	PSMC4
ENSG00000013288	0.8306225970231659	8.21071488307689	1.6845538309754675	0.3532548728039284	62.72351	25.0	MAN2B2
ENSG00000013293	0.1264897694545543	2.626915200438501	18.408315187016097	0.183801832559718	0.40048048	11.492063492063492	SLC7A14
ENSG00000013297	0.6215333120600567	7.194551491554031	4.433163361078726	0.2418365213067439	11.351271	24.571428571428573	CLDN11
ENSG00000013306	0.8619804680090611	8.49424434564808	1.3866617468916045	0.4647743603686929	181.4606	24.984126984126984	SLC25A39
ENSG00000013364	0.8632066464119401	8.38704196168237	1.3360383543962546	0.4825598776724355	250.58572	25.0	MVP
ENSG00000013374	0.839882828332053	7.793896057520286	1.5156181687805892	0.366735304113722	70.14635	25.0	NUB1
ENSG00000013375	0.7932290109334076	8.060138535888141	2.056073275803396	0.3295726424961107	31.96039	25.0	PGM3
ENSG00000013392	0.5778927924209103	7.0985318869259855	5.332927109441135	0.2234869087232238	1.528191	24.904761904761905	RWDD2A
ENSG00000013441	0.8785526953158102	8.33719580560223	1.1327944574516595	0.4922814130979484	321.1407	25.0	CLK1
ENSG00000013503	0.800224882367376	8.321070592453777	2.126746416318501	0.2953577656340977	14.671206	25.0	POLR3B
ENSG00000013523	0.7863120641963889	7.7324882265799	2.103276165232335	0.2800396055997454	15.499663	25.0	ANGEL1
ENSG00000013561	0.7986062795477435	7.689754431087297	1.8988803757338564	0.3312568724832646	30.177128	25.0	RNF14
ENSG00000013563	0.8107600678110146	8.253041585766468	1.8920147564648653	0.3151600767854389	25.049551	24.984126984126984	DNASE1L1
ENSG00000013573	0.8119062214021803	7.877924054477865	1.8731814986953537	0.3326098433751899	47.477856	25.0	DDX11
ENSG00000013583	0.8117778949473217	7.66006036706464	1.8038507764539884	0.3116560945698063	33.759487	25.0	HEBP1
ENSG00000013588	0.5262802251279124	6.650797471201932	6.206771488193442	0.2352180964509298	20.46108	22.50793650793651	GPRC5A
ENSG00000013619	0.630267879775758	7.205875411910985	4.356889511343549	0.2327410436514472	3.5891905	24.84126984126984	MAMLD1
ENSG00000013725	0.5254044183270811	6.8929827867245725	6.249295448133509	0.232238967779324	6.25468	24.61904761904762	CD6
ENSG00000013810	0.8025719594442442	7.802952283806444	1.9231071224486425	0.2910986558869011	22.862509	25.0	TACC3
ENSG00000014123	0.8016232574183162	7.835986004045536	1.9201584755460317	0.3251628354200921	32.384563	25.0	UFL1
ENSG00000014138	0.7955190591642396	7.764222355697996	2.021015181955668	0.314708098411782	21.180243	25.0	POLA2
ENSG00000014164	0.8208024534508512	8.356806772325857	1.8662547390731117	0.3337756795461636	30.249832	25.0	ZC3H3
ENSG00000014216	0.8657100914434069	8.240489847067282	1.2852219917892898	0.4904480391406011	301.9204	25.0	CAPN1
ENSG00000014257	0.4122732575776614	5.807226084946136	8.308912690975307	0.2404861258252836	108.31829	22.984126984126984	ACP3
ENSG00000014641	0.8610281030843974	8.226132837301492	1.302719872518303	0.4492359765392372	216.63486	25.0	MDH1
ENSG00000014824	0.834539310847033	8.327624839270754	1.635321583740751	0.3631225412967127	62.67948	25.0	SLC30A9
ENSG00000014914	0.7899556723779193	7.993250043932718	2.051705129490943	0.3099507436179463	57.023136	25.0	MTMR11
ENSG00000014919	0.7775882685755208	7.898318594356147	2.265605174191732	0.2818444565727313	14.657204	25.0	COX15
ENSG00000015133	0.7830490735163582	7.911021563838186	2.1812594705153585	0.2922033560574917	22.039118	24.984126984126984	CCDC88C
ENSG00000015153	0.7533359018164376	7.439004082294353	2.426488822244703	0.2749582581073354	7.370116	24.984126984126984	YAF2
ENSG00000015171	0.8201291163965153	7.963177803377812	1.709619308100521	0.3629661908529336	68.48531	25.0	ZMYND11
ENSG00000015285	0.788131339514103	8.147991785536586	2.1757824340333327	0.2956553409865336	22.404198	24.984126984126984	WAS
ENSG00000015413	0.3288708455996014	5.353916180917032	10.73792445386634	0.2187711436688529	32.428566	22.952380952380956	DPEP1
ENSG00000015475	0.7610724027210805	7.423657281220631	2.353848787955033	0.2635463865183245	11.280972	25.0	BID
ENSG00000015479	0.7636444170680097	8.014826202034529	2.4300600575236184	0.2713974495999758	10.159045	24.984126984126984	MATR3
ENSG00000015520	0.3457840002153197	5.393709095453307	10.16330263153164	0.2133475397537481	4.719142	22.952380952380956	NPC1L1
ENSG00000015532	0.8063634416460557	8.171206162128886	1.9702505268776969	0.3035155857666606	19.380665	24.984126984126984	XYLT2
ENSG00000015568	0.8228796542875023	8.306581809514988	1.742509846670828	0.3313029967058563	48.12314	25.0	RGPD5
ENSG00000015592	0.2731207138949822	4.330378837329586	11.658110792821116	0.2007323767457035	18.580696	20.52380952380953	STMN4
ENSG00000015676	0.8118094688283056	8.614314128934252	2.030255660477312	0.2853978328910289	23.259703	25.0	NUDCD3
ENSG00000016082	0.155971051171312	3.101273384876796	16.471383806084457	0.1901857123560422	0.6063198	12.841269841269842	ISL1
ENSG00000016391	0.6580774470012589	7.29467625107646	3.758151073545708	0.238818043097188	10.1788645	24.825396825396822	CHDH
ENSG00000016402	0.574905121301853	7.192630920105112	5.3201256270636605	0.2237498307539395	6.263509	23.952380952380956	IL20RA
ENSG00000016490	0.0710623273637053	1.7209192191828802	22.067759791565937	0.1966665089517919	51.961685	13.365079365079366	CLCA1
ENSG00000016602	0.3619446744629716	5.2700544926515605	9.577386666022557	0.200712829476835	62.562244	21.03174603174603	CLCA4
ENSG00000016864	0.8199279940791719	8.315731382558667	1.8264370994630947	0.3637524305777143	55.74849	25.0	GLT8D1
ENSG00000017260	0.8526679212809836	8.236263945298417	1.4071861095068756	0.448242028260244	144.39146	25.0	ATP2C1
ENSG00000017427	0.52115661347757	6.686020059062953	6.173161202524814	0.2317893646358917	6.75464	24.047619047619047	IGF1
ENSG00000017483	0.7684913870698312	7.702480577133048	2.240302193953587	0.3134709386690095	36.580692	24.984126984126984	SLC38A5
ENSG00000017797	0.8067830177570873	7.770019952518959	1.8811482739580752	0.3334837363278349	44.98259	24.984126984126984	RALBP1
ENSG00000018189	0.843523344189754	8.246716314066047	1.5152058883307231	0.3931062647873943	94.94076	25.0	RUFY3
