	BayesTS	alpha	beta	prior_sigma	Y_mean	X_mean	Z_mean	gene_symbol
ENSG00000181472	0.7878570160598896	9.760684312313645	2.618172463789691	0.5047811170520348	9.88568	22.877551020408163	1.1123595505617978	ZBTB2
ENSG00000075292	0.8302736893679838	10.385884212166584	2.1402921249280227	0.4934749800316262	29.132004	24.897959183673468	1.0786516853932584	ZNF638
ENSG00000100029	0.6746191210160066	9.48564210309113	4.696685614094749	0.4906405173309549	32.388947	24.97959183673469	2.1235955056179776	PES1
ENSG00000101940	0.6827280671799925	9.475307133027307	4.465541006171416	0.5134155647257335	43.035	25.0	1.808988764044944	WDR13
ENSG00000162600	0.5569580001787068	8.01997517377506	6.264568946855576	0.4986127112478382	7.166529	21.857142857142858	2.2808988764044944	OMA1
ENSG00000189143	0.2898258920466716	4.4838017122496	11.145245634946738	0.5002288647428796	27.112766	7.938775510204081	2.1123595505617976	CLDN4
ENSG00000196872	0.4968826601616298	6.7415490702995005	6.960950049018582	0.5008452232084405	8.516699	14.857142857142858	1.8876404494382024	CRACDL
ENSG00000167257	0.8879215397702374	10.35791373103991	1.3308927650648492	0.5016813964437293	16.789845	24.367346938775512	0.5842696629213483	RNF214
ENSG00000243989	0.5657331802094306	8.49385083667926	6.468988697310658	0.5024986940211537	20.877398	24.285714285714285	2.865168539325843	ACY1
ENSG00000058085	0.334886374854126	5.149744609228346	10.461585910850022	0.5004100084837333	6.307871	11.285714285714286	2.707865168539326	LAMC2
ENSG00000044574	0.8122910588123915	10.99928938650628	2.6216758904259305	0.5021938896771503	216.4745	25.0	1.2247191011235956	HSPA5
ENSG00000102316	0.8420253950980341	12.0382793824216	2.187170096650068	0.5076097043599059	129.56024	25.0	1.0112359550561798	MAGED2
ENSG00000167904	0.4216816895546371	6.090499395326996	8.32864752046941	0.5124150736817173	2.9538672	11.081632653061224	1.7303370786516854	TMEM68
ENSG00000124429	0.1676094558563501	3.087842894921299	15.013594909644128	0.5010308016250662	12.254155	4.918367346938775	2.5842696629213484	POF1B
ENSG00000183684	0.9261381955057432	11.851154586228915	0.9474951181832918	0.4997355205241415	46.916424	25.0	0.1123595505617977	ALYREF
ENSG00000109610	0.632350258137521	9.306865282557151	5.336749501743045	0.5068382832115433	200.71324	23.97959183673469	2.460674157303371	SOD3
ENSG00000182511	0.6046855981709761	8.615968391699294	5.824803151755988	0.4923927031052874	22.962347	22.79591836734694	2.5280898876404496	FES
ENSG00000044446	0.6623764497319022	8.488386452153458	4.347875726924298	0.4837236273881951	13.17707	23.306122448979597	1.6404494382022472	PHKA2
ENSG00000081870	0.5827673458522403	8.324200598505858	6.030797085771925	0.4959226459866613	9.579559	22.897959183673468	2.3146067415730336	IFT25
ENSG00000132437	0.1119528783286812	2.422308440420865	19.09430405796286	0.4971695551061776	3.2999144	2.959183673469388	2.539325842696629	DDC
ENSG00000140464	0.7163686162169809	9.73106962139783	3.8853793863469184	0.4949290657072531	22.77326	24.12244897959184	1.2921348314606742	PML
ENSG00000156599	0.8257322217926556	10.66224503137791	2.231999145083489	0.4970230325258659	33.4636	24.816326530612244	1.1573033707865168	ZDHHC5
ENSG00000132185	0.0515495619758318	1.3171123437588608	24.95421826741641	0.4961207178807668	1.6881788	1.2244897959183674	2.797752808988764	FCRLA
ENSG00000135631	0.5810756480197239	8.514421876257801	6.119507320967935	0.4890608132887266	20.949871	23.836734693877556	2.5730337078651684	RAB11FIP5
ENSG00000172361	0.1928606280434873	3.5100850817128206	14.412763916425057	0.5006037246427181	6.620697	5.387755102040816	2.752808988764045	CFAP53
ENSG00000131981	0.7549135207768798	10.693892513135022	3.560249197488447	0.4941737255342515	209.68132	24.857142857142858	1.752808988764045	LGALS3
ENSG00000100478	0.5894279431287021	7.298210363058923	5.192892410864383	0.4931471469371463	3.6184185	13.53061224489796	1.0337078651685394	AP4S1
ENSG00000065978	0.7665696114705858	11.185783741598884	3.403837376712098	0.4990226348851889	414.51175	25.0	1.6292134831460674	YBX1
ENSG00000164284	0.6944569366630519	8.877495145188345	3.878302653975526	0.5025589368487109	8.386779	21.79591836734694	1.2696629213483146	GRPEL2
ENSG00000123136	0.6451857253215592	9.206582753755002	5.148197035876482	0.4908002529051555	46.596157	24.97959183673469	2.202247191011236	DDX39A
ENSG00000175489	0.4182324716572678	6.171594773149731	8.441135194817592	0.5054080375355137	10.357352	10.306122448979592	1.6741573033707866	LRRC25
ENSG00000154473	0.7964642236028249	10.07486288129146	2.667468731074245	0.5031596883394343	16.495874	24.53061224489796	1.101123595505618	BUB3
ENSG00000174579	0.6419415237830794	8.89385442596611	4.861319546833595	0.5060271264070871	14.084939	24.26530612244898	1.9325842696629212	MSL2
ENSG00000135960	0.1639679506456635	3.266925345359017	16.294819284537127	0.4931689906598923	0.4848199	1.3061224489795915	1.303370786516854	EDAR
ENSG00000120215	0.0465658526423576	1.1493430395491926	23.79867926309639	0.4872742422462522	0.66746926	1.0408163265306123	2.9213483146067416	MLANA
ENSG00000175564	0.1424699875369155	2.803571608576082	16.497841557141662	0.5064494037068078	5.689734	4.326530612244898	2.932584269662921	UCP3
ENSG00000159063	0.7849306350708092	9.745772596695955	2.56685400520359	0.5023850483813959	12.093249	24.020408163265305	0.797752808988764	ALG8
ENSG00000198356	0.8060129830948524	11.48175315591435	2.8461447031522047	0.5049331071427543	64.552444	25.0	1.2247191011235956	GET3
ENSG00000170222	0.5774919337795524	8.441396814405199	6.212364006706269	0.4918090777291726	13.644098	23.53061224489796	2.415730337078652	ADPRM
ENSG00000204574	0.7719195174604104	10.504964398295838	3.058401007455102	0.5025103908055022	39.944	24.959183673469383	1.2359550561797752	ABCF1
ENSG00000165304	0.3011322223116913	4.705083252854891	11.036419846753365	0.5115088762843863	1.4112709	2.816326530612245	0.6853932584269663	MELK
ENSG00000119718	0.8083902629074761	10.54592026198946	2.465479137544368	0.4940286115038817	15.5873785	24.59183673469388	0.8314606741573034	EIF2B2
ENSG00000165312	0.7430226802179123	9.777925411558376	3.371189445081419	0.5113018113629262	15.407826	24.12244897959184	1.3595505617977528	OTUD1
ENSG00000182872	0.839835031872056	11.18617687637306	2.1560592529188645	0.51244191700463	49.46986	25.0	0.7640449438202247	RBM10
ENSG00000151746	0.5240724205763184	6.722079200850317	6.169535747963852	0.4954777584208206	4.123471	11.224489795918368	1.2696629213483146	BICD1
ENSG00000189320	0.3040451669313682	4.6705436230074975	10.945642785901578	0.4948209604526173	4.4189386	7.73469387755102	2.02247191011236	FAM180A
ENSG00000157168	0.1125409921383867	2.4525130424909727	19.03984246569678	0.5027083276003201	1.3383251	2.897959183673469	2.662921348314607	NRG1
ENSG00000122477	0.375677563669357	6.063580286281248	10.069036735637404	0.4888584193810863	7.9067636	14.06122448979592	2.8876404494382024	LRRC39
ENSG00000145016	0.5728311894148919	8.408513264800522	6.465429872689966	0.4993645835576961	13.947191	24.18367346938776	2.831460674157303	RUBCN
ENSG00000162434	0.7570732350203314	10.332596710469234	3.3126445430314373	0.5002282664335236	58.733734	25.0	1.6741573033707866	JAK1
ENSG00000172732	0.6230171372484291	9.106934473670506	5.370017189366247	0.5067834707176048	32.664455	25.0	2.3707865168539324	MUS81
ENSG00000189114	0.6441050559468717	8.90781273710473	4.86589165827302	0.5100869023009329	9.763417	23.26530612244898	1.8764044943820224	BLOC1S3
ENSG00000107771	0.8352051321446905	10.317951097165103	2.0032029199231025	0.4953045179416622	17.696653	24.448979591836736	1.1235955056179776	CCSER2
ENSG00000120798	0.6667466750049542	9.255347926957958	4.504664262214671	0.5025774340745658	15.632022	23.877551020408163	1.6741573033707866	NR2C1
ENSG00000170476	0.1777733471097758	3.3378483251509845	15.07725985040404	0.5033610219357779	13.807853	6.081632653061225	2.797752808988764	MZB1
ENSG00000241685	0.8158264707233258	11.298033373893407	2.555212506041794	0.502164227512669	91.61599	25.0	1.1910112359550562	ARPC1A
ENSG00000176383	0.0874777963005334	1.9294940150525044	19.89588182617672	0.5024377643134735	1.0319031	2.6122448979591835	2.8876404494382024	B3GNT4
ENSG00000184599	0.0541882975647549	1.408297306996921	24.755888292196573	0.4943234656984476	1.0058106	1.7346938775510203	2.898876404494382	TAFA3
ENSG00000170113	0.569958742051169	8.15475080249449	6.19420055296301	0.5023615917898272	10.648886	21.93877551020408	2.213483146067416	NIPA1
ENSG00000088682	0.7128771710592365	9.87324172297922	3.9328096323330817	0.5026286687944508	55.867664	24.97959183673469	1.6404494382022472	COQ9
ENSG00000165475	0.6767931177335504	9.602253049095696	4.502160975561833	0.4944915051767004	42.10607	24.93877551020408	1.9775280898876404	CRYL1
ENSG00000088876	0.6565950474274412	8.929295872462804	4.713863593386589	0.4981514764333972	9.538202	21.79591836734694	1.651685393258427	ZNF343
ENSG00000166548	0.6970838579161058	9.2765794264429	4.035272008883732	0.5063358336184021	16.438217	24.632653061224488	1.7640449438202248	TK2
ENSG00000154764	0.0745814879138904	1.800704132115127	22.023334400937777	0.5039443334866788	0.9170421	2.938775510204082	3.0	WNT7A
ENSG00000086598	0.7767811187974915	10.727180275094868	3.131494656681919	0.504576193465072	74.619514	25.0	1.2696629213483146	TMED2
ENSG00000153561	0.7790873005640608	10.664156434831437	3.058393624926908	0.4979072061254857	22.637796	24.877551020408163	1.4831460674157304	RMND5A
ENSG00000077348	0.578860497895084	8.509980757850991	6.102355400328109	0.4872930356390895	20.174747	24.816326530612244	2.640449438202247	EXOSC5
ENSG00000092607	0.2034577900888841	3.4557762369783056	13.589620416174508	0.497981498622257	6.99474	6.224489795918367	2.741573033707865	TBX15
ENSG00000203797	0.5434067948772201	7.124854950833664	5.865066779287595	0.5063577312785276	4.040248	12.387755102040815	0.9662921348314608	DDO
ENSG00000178385	0.5876734498126559	7.734564413646347	5.477840185230996	0.5019054470834718	4.840401	17.428571428571427	1.595505617977528	PLEKHM3
ENSG00000183978	0.8605089227223565	11.940673725536268	1.917616724513922	0.5038364544992493	70.2947	25.0	0.8202247191011236	COA3
ENSG00000126458	0.8613239945240978	11.721915218844064	1.819052353057901	0.5051731859920862	177.6099	25.0	0.9887640449438202	RRAS
ENSG00000111276	0.7035813871243529	9.74867909501052	4.146995824934652	0.4964162588834499	68.89751	25.0	1.6292134831460674	CDKN1B
ENSG00000144560	0.6306389903345317	8.703740905945388	5.1991594807594055	0.4917944528758273	15.540785	23.0	2.067415730337079	VGLL4
ENSG00000162878	0.5458154590781393	7.917724645686455	6.609048098705548	0.4990016296956683	59.577374	22.285714285714285	2.8764044943820224	PKDCC
ENSG00000146540	0.8045003607256458	10.942204085102263	2.7668288276477107	0.4943708578174571	48.26511	24.97959183673469	1.303370786516854	C7orf50
ENSG00000082175	0.2508833499442787	4.159593882288814	12.095490139313275	0.4960598358391563	7.9411154	7.122448979591836	2.50561797752809	PGR
ENSG00000186572	0.0110746905613547	0.3174646623195218	28.588496275697995	0.5011788438043	0.00015799674	0.0	2.9775280898876404	DEFB107A
ENSG00000211670	0.0925807480895839	2.123683871587553	21.345130265112804	0.5122940644896802	6.1360297	4.285714285714286	3.0	IGLV3-9
ENSG00000159216	0.399331823831954	5.956056262043707	8.946510753223066	0.4990341807653253	6.2917423	12.448979591836734	2.224719101123596	RUNX1
ENSG00000123094	0.745057305832998	8.75150091097434	3.0556247181988754	0.4928315954915473	10.928195	20.816326530612244	0.9775280898876404	RASSF8
ENSG00000137841	0.4939808434298384	7.364943486785354	7.457512965318928	0.4962314938910206	14.657855	19.755102040816325	2.617977528089888	PLCB2
ENSG00000115459	0.6523386154615054	8.622311887095716	4.581354458979912	0.5046710038626673	14.367521	24.244897959183675	1.820224719101124	ELMOD3
ENSG00000161896	0.2698872195925175	4.471744764905242	12.123119137713372	0.5069690975126457	8.811357	9.857142857142858	2.898876404494382	IP6K3
ENSG00000145439	0.7137132403389684	9.636391663420106	3.933879698271876	0.4929775724347445	10.755461	24.142857142857142	1.4606741573033708	CBR4
ENSG00000110435	0.7838759696240994	10.51841809573494	2.920113833146467	0.5011693130400936	20.115704	24.489795918367346	1.2921348314606742	PDHX
ENSG00000072062	0.7618981761645864	10.237014990938134	3.1567101667929136	0.4922565586887297	68.89815	25.0	1.4269662921348314	PRKACA
ENSG00000050555	0.2644042853846697	4.386461227188012	12.182530629003685	0.5024388740531284	7.893604	9.387755102040815	2.966292134831461	LAMC3
ENSG00000176095	0.7257841068224642	10.17068869873294	3.742340986415984	0.4970559498707427	32.67413	25.0	1.6292134831460674	IP6K1
ENSG00000163449	0.089922427218305	2.0040251873066457	19.888499443655544	0.4881299219015815	1.19153	2.7346938775510203	2.9101123595505616	TMEM169
ENSG00000103485	0.5511107314928828	7.790541195222826	6.299942164829264	0.4933118291905276	23.047972	21.6530612244898	2.49438202247191	QPRT
ENSG00000280071	0.7053675934336834	8.612123978867496	3.601211801586319	0.5125670206929888	6.6550484	21.51020408163265	1.1910112359550562	LOC102724023
ENSG00000186951	0.7889161436042446	8.990137812445836	2.406214634339176	0.5139453027611957	7.1561847	21.367346938775512	0.7640449438202247	PPARA
ENSG00000164749	0.0585158037957499	1.548613924504625	24.021914230104187	0.492438593254614	1.1902921	1.9183673469387756	2.820224719101124	HNF4G
ENSG00000184083	0.4372918089514053	6.497181420078383	8.240281600059937	0.4960324733073087	3.9249153	16.142857142857142	2.359550561797753	FAM120C
ENSG00000173480	0.5598554236480582	7.616597207763821	6.126854517261373	0.5032105597366408	4.32267	16.0	1.5280898876404494	ZNF417
ENSG00000128266	0.4658108687712847	7.02491561771874	8.068801116734205	0.5021359321620498	16.81897	18.244897959183675	2.764044943820225	GNAZ
ENSG00000149547	0.6957867113422049	9.645991660829653	4.283084840367233	0.4930288043560499	57.061775	24.93877551020408	1.8314606741573036	EI24
ENSG00000223443	0.1218245016650196	2.627481159129305	19.24986438019755	0.5136714950411257	0.060589023	0.0204081632653061	1.4269662921348314	USP17L2
ENSG00000073712	0.7998924204624708	10.427822717677666	2.631625127331271	0.4877951039996225	64.831055	24.489795918367346	1.202247191011236	FERMT2
ENSG00000153214	0.6715193220641029	9.009426633782285	4.4150804794245815	0.5115909303776415	13.059745	22.612244897959183	1.595505617977528	TMEM87B
ENSG00000173451	0.36475997349353	5.572090362853949	9.752482680704842	0.4973013171537918	3.05049	8.755102040816327	1.9101123595505616	THAP2
ENSG00000172301	0.7343203278321239	10.084118888728268	3.584462158481676	0.5019453068318023	65.056366	24.714285714285715	1.4943820224719102	COPRS
ENSG00000156097	0.0987723569527468	2.165606190540504	19.87076028372257	0.4939651411799776	1.2072089	3.26530612244898	2.8876404494382024	GPR61
ENSG00000125864	0.1365680376041971	2.795828089354937	17.356670396408244	0.5112549146866218	1.8464514	4.469387755102041	2.9775280898876404	BFSP1
ENSG00000187800	0.5409776162975112	8.011325655741013	7.004313112511486	0.4982487676298737	20.055399	20.857142857142858	2.49438202247191	PEAR1
ENSG00000115866	0.7860518042449873	10.826833577821704	3.000843453709071	0.4944973556097958	50.14953	24.93877551020408	1.1910112359550562	DARS1
ENSG00000157766	0.0531395324589138	1.3249932174081862	24.2560826862684	0.5063005152923208	1.778092	1.469387755102041	2.932584269662921	ACAN
ENSG00000188015	0.2441515732727844	4.183389367264843	12.679274133011296	0.4840109489111535	6.536409	9.448979591836734	2.6741573033707864	S100A3
ENSG00000197694	0.7731183639879712	10.672034107845732	3.1384099918732207	0.5007832088882584	99.4919	25.0	1.303370786516854	SPTAN1
ENSG00000130695	0.5107153541034495	7.487221991739823	7.364634881994702	0.4955231063510422	8.11109	20.10204081632653	2.820224719101124	CEP85
ENSG00000185753	0.5918261350954518	8.207537449003024	5.642479516328647	0.5016922801891786	8.08669	21.612244897959183	2.044943820224719	CXorf38
ENSG00000205339	0.7341064712840429	10.304816460188563	3.6129737782926954	0.4989328129345768	38.701775	24.836734693877556	1.6741573033707866	IPO7
ENSG00000160688	0.8063541675780652	10.194594943369252	2.4576941255581395	0.4957074247134699	14.240785	24.448979591836736	0.9662921348314608	FLAD1
ENSG00000205359	0.0248996950856783	0.7304368474604083	28.95901303831753	0.502434818664348	0.91468287	0.5102040816326531	2.898876404494382	SLCO6A1
ENSG00000115363	0.1361042466075078	2.713685205396752	16.771472179546475	0.5022736758433669	2.6173513	4.73469387755102	2.7191011235955056	EVA1A
ENSG00000198915	0.2590468463624708	4.249032920398565	12.113802513247746	0.5070622973916977	4.4168253	8.040816326530612	2.191011235955056	RASGEF1A
ENSG00000073050	0.829724985320336	10.550369344362553	2.1662800890266216	0.5028879140918191	24.909683	24.93877551020408	0.7078651685393258	XRCC1
ENSG00000254656	0.02341071614701	0.6834896179473272	29.00778003885524	0.4931484900008272	0.32419878	0.4897959183673469	2.955056179775281	RTL1
ENSG00000119616	0.7788400180381041	10.230153351817163	2.893288273154712	0.4880130138612119	12.88933	24.306122448979597	1.2584269662921348	FCF1
ENSG00000161057	0.8585093391063292	11.151991233824926	1.860425452534888	0.5065893402057524	42.928875	25.0	0.8651685393258427	PSMC2
